,Annual return,Cumulative return,Annual volatility,Max drawdown,Alpha,A.pvalue,Beta,B.pvalue
1177609_2014-04-01_2014-08-07,-0.31862521526320964,0.8719569039232095,0.03366689920525545,-0.1947565415984145,-0.002392050169695903,0.6616700588952349,0.8569712258297699,0.015028978784036641
1177609_2014-03-25_2014-07-31,-0.09839306013863403,0.9636841824180216,0.03905898134533867,-0.20425625977003214,-0.0009593753548643447,0.8899590875297059,0.6664884609829591,0.13973199172880577
1177609_2014-01-13_2014-05-21,-0.16842346898468363,0.9362539251504739,0.03902605475143092,-0.17441593789888,-0.0014635261077970974,0.834506244105794,0.6861747078144309,0.05709659449587574
1177609_2014-01-09_2014-05-19,-0.3109984760031924,0.8754301379635707,0.04145578127685693,-0.2078458669781197,-0.004522727369059232,0.5381406598534069,0.942634028288465,0.01317330166052273
1177609_2013-12-13_2014-04-24,-0.29451353254124446,0.8828538535509217,0.041771238448587066,-0.2330075871124917,-0.00514043418285437,0.48801146104170856,0.935195338050822,0.014815917791423579
1177609_2013-12-05_2014-04-15,-0.5389782200620999,0.7584038262456728,0.04651205492828276,-0.32121093956513036,-0.008514097471301052,0.3129381258847909,0.6093909999454103,0.14948134314215414
1177609_2013-09-19_2014-01-28,-0.40701466464061165,0.829744283516367,0.0427544815003873,-0.3274434072512531,-0.007338030647708882,0.31823819600308106,0.9869243806348631,0.014144182176299237
1177609_2013-09-09_2014-01-15,-0.0881171608750343,0.9675925486992037,0.053343520844125816,-0.2983619059976611,-0.005459940736338487,0.5504708119649916,1.473660091421308,0.004822703294364208
1177609_2013-08-07_2013-12-12,0.5688628700389378,1.1744966442953024,0.04984185044163028,-0.22087243871839657,0.003503369847051907,0.6749089050387455,1.3008468709734027,0.006550691217812425
1177609_2013-06-26_2013-10-31,1.3112746018866246,1.3487982103972986,0.04453434089813261,-0.12191020493356497,0.0047572125126915665,0.5287374845284276,1.534476395210375,0.0006075331162234425
1177609_2013-06-21_2013-10-28,1.041906013005181,1.2904080179393878,0.04576850374251654,-0.12191020493356475,0.0033742309266089343,0.6701456000328909,1.1730115568353034,0.007804268832006701
1177609_2013-06-19_2013-10-24,0.8341602692464012,1.241894613672523,0.046795902461146587,-0.12191020493356464,0.0025659565455582456,0.745383450444877,1.3466567594876429,0.0010816995010098117
1177609_2013-06-12_2013-10-17,1.2776225128095149,1.3417513856294556,0.04734810023086446,-0.12191020493356453,0.005111568540020928,0.5187239147969466,1.4237946409610511,0.00034861671101966225
1177609_2013-06-05_2013-10-10,0.7393131454767596,1.218566422194361,0.047759554972018496,-0.12191020493356475,0.0028636437542459703,0.7202825639388137,1.304260121949961,0.000958903488588031
1177609_2013-05-14_2013-09-19,0.392318687066715,1.1254733941964208,0.04615888770555377,-0.12191020493356486,0.0008342497501439006,0.9149772530552157,1.0764745613565698,0.007379913371435064
1177609_2013-04-26_2013-09-03,0.0504606147308404,1.0177371637637997,0.03268591403760468,-0.12191020493356453,-0.0020205432083050257,0.7105046401875488,0.9210045605598505,0.0014825489323507656
1177609_2013-04-02_2013-08-07,0.0007519351278382214,1.0002684833803046,0.035674117539042,-0.10628626658926255,-0.003232113875094811,0.5711238203042582,1.084044212331731,0.00020873596719948528
1177609_2013-03-27_2013-08-02,0.007885111177338144,1.0028090043610882,0.0355900536851281,-0.10628626658926255,-0.0028807234363018575,0.618210321364081,0.9804096521836148,0.0007433387306579354
1177609_2013-03-11_2013-07-17,-0.16308683025499526,0.938395373322496,0.034417050209742964,-0.15931314706790578,-0.005036710932989963,0.35755687785249524,0.9118144380530956,0.0007576612755071598
1177609_2013-01-30_2013-06-07,-0.07408011794621816,0.9728859510997806,0.02938474289295921,-0.17058823529411749,-0.002538714162717115,0.6052272243698023,0.8300571636855293,0.0020808697382072388
1177609_2013-01-15_2013-05-23,0.6998068498562537,1.2086082724760445,0.03383673729751596,-0.17058823529411782,0.0029193103415727784,0.6271238776190012,0.9439444548303675,0.007834106457467942
1177609_2012-11-29_2013-04-10,0.48371720990661116,1.1513220800369464,0.04848310718614071,-0.16611767937155264,0.0010865999751010769,0.9020564021540954,1.0483469396498988,0.03287933076947831
1177609_2012-07-26_2012-12-04,0.8961409721775755,1.256722839874625,0.05671986375465857,-0.2819923495591602,0.006488875234542668,0.513220497752487,1.4454444531829231,0.005034485501584254
1575515_2019-08-23_2019-12-31,0.23982479673690338,1.0797991238330142,0.02462448595496956,-0.10611332702922216,-0.0004150034820415982,0.9160009064619121,0.33232811559769554,0.14429449528243524
1575515_2019-08-01_2019-12-06,0.33034592305856814,1.107319799380939,0.026111472221934162,-0.10611332702922216,0.0024225634487233805,0.5575959630412823,0.47727701102700243,0.004610400470706701
1575515_2019-06-26_2019-10-31,0.15435898462467068,1.0526029981161311,0.030825683611707132,-0.10611332702922205,0.0019232236971566952,0.713690684873043,0.48091300783413304,0.020611000586753598
1575515_2019-05-13_2019-09-18,-0.2565423949985628,0.8995391599755643,0.029958277083009816,-0.2198156815694764,-0.00295451668182356,0.5675726773831218,0.43584312669080183,0.032179027614132515
1575515_2019-05-02_2019-09-09,-0.3853148083211406,0.8404634653072941,0.02877982248981096,-0.24788982083378708,-0.004647903061945069,0.3537275018077729,0.4784633113474206,0.01062218588436544
1575515_2019-03-07_2019-07-15,-0.43203352375888515,0.8170678233963788,0.024585004437991692,-0.19299780191638127,-0.005176741577578858,0.2467382379030983,0.2935597633070648,0.19971457028960413
1575515_2019-02-26_2019-07-03,-0.47786425815266875,0.7928816472164012,0.024289021346245294,-0.20926240242832073,-0.006045439690680721,0.17216602562368027,0.28738549974226674,0.20247338825081743
1575515_2019-02-21_2019-06-28,-0.4436157505024403,0.8110776576678678,0.02425812005451153,-0.2216124897275723,-0.005395741517084995,0.21840992508233584,0.32815781985239867,0.15077512233414464
1575515_2018-12-26_2019-05-06,-0.08217252716466439,0.9698406340714069,0.024231155261993986,-0.16713426648419583,-0.0019360442195287542,0.661764659699329,0.17842632326326793,0.4237381836283044
1575515_2018-12-04_2019-04-15,-0.29088679778895365,0.8844720889337837,0.02313871109640936,-0.16620167600373326,-0.0048095609880440815,0.22546305515896659,0.45024435685031816,0.0025974553962742047
1575515_2018-11-05_2019-03-18,-0.35089091075970846,0.8569798365179554,0.040541169293779565,-0.23144253594560804,-0.004204532782697057,0.5685114089494181,0.25074285587512135,0.3195735088077833
1575515_2018-11-01_2019-03-14,-0.41449592550155445,0.8259903471635777,0.04063765669265861,-0.23144253594560782,-0.005464032325322554,0.4578297815279321,0.23509882835790968,0.3409513291095333
1575515_2018-08-06_2018-12-12,0.03971525155967037,1.0140067882506976,0.042241608244882614,-0.2092064591170868,0.002795047598691758,0.7189221064429433,-0.007011601777577703,0.9803245569174983
1575515_2018-08-02_2018-12-10,0.01891362107944139,1.0067142193841545,0.0423418676088759,-0.2092064591170859,0.003183280851896786,0.682364620537007,-0.0003309986341608062,0.9990676649605741
1575515_2018-07-23_2018-11-27,0.7642227863242781,1.224770720062636,0.03461958468020807,-0.09962217331069523,0.008921564255016667,0.15456347008530907,-0.12278285976555338,0.6365618766659011
1575515_2018-05-10_2018-09-17,1.0088832777280854,1.2829156659965855,0.03271287858255621,-0.08250114933694563,0.006225056941579599,0.28880982613036577,0.6638774666717373,0.10642508844477486
1575515_2018-05-04_2018-09-11,1.1478997681833736,1.3139427186040833,0.03253998337000536,-0.08250114933694597,0.0061025037109154745,0.3003795814820858,0.6788692549546722,0.09024892659466846
1575515_2018-05-03_2018-09-10,1.4459590501138115,1.3763593917442556,0.03242374149699446,-0.08250114933694608,0.0070664472747477,0.22805730862198095,0.7573134908185023,0.05084224394789801
1575515_2018-03-27_2018-08-02,0.06117265442446329,1.0214316331605269,0.03916085556556944,-0.16779866750783856,-0.0024532260958798346,0.7182430057269558,1.0257492792562422,0.004320829181678882
1575515_2018-02-27_2018-07-05,-0.3257133974325316,0.8687064512116185,0.03497274447415664,-0.19575288685320413,-0.005608096864410661,0.35647946678730713,0.8885758745902383,0.00030771382006960515
1575515_2018-02-22_2018-06-29,-0.33341241464902327,0.8651509014820425,0.035542125342509126,-0.1985378950694041,-0.005046083364502296,0.4099786872047614,0.8571900602824352,0.00047594052441587113
1575515_2018-01-08_2018-05-16,-0.25013297396567546,0.902301169496527,0.03715693968363855,-0.24518203879364653,-0.0032526207204870428,0.5832508315467808,0.9719856649029377,2.148735997415148e-06
1575515_2017-11-08_2018-03-20,0.6764462351924154,1.2026497172809418,0.02805026516515843,-0.13954317571499997,0.004866685201824872,0.2524693166294698,0.9204734625049589,3.107055090238359e-07
1575515_2017-11-02_2018-03-14,0.6217121677929918,1.188476596515104,0.02853549952014021,-0.13954317571499997,0.005248646125269207,0.2245419696423784,0.926774335643836,4.218626755067895e-07
1575515_2017-10-30_2018-03-09,1.3947546066595113,1.3659989431615223,0.03142035399687246,-0.13954317571500008,0.00931240202429029,0.06098995967987342,0.8979300102952671,1.3324152304555577e-05
1575515_2017-08-07_2017-12-12,-0.10047866559970875,0.9628874457413007,0.038412504708045074,-0.2687601969640796,-0.001809530362409495,0.797762032511801,0.2704171185833468,0.6396855320434329
1575515_2017-08-03_2017-12-08,0.026355157887482328,1.009333950935579,0.038786902350407965,-0.2687601969640796,-8.569043178652258e-05,0.9904063875539023,0.30388530954930143,0.6042433404460141
1575515_2017-05-11_2017-09-18,-0.5050748379584149,0.777869917554004,0.038413557729676015,-0.24678971106346892,-0.00830918617653198,0.2293128314354532,0.8226859048862443,0.12423797087543678
1575515_2017-05-05_2017-09-12,-0.40606082073664107,0.8302207092244525,0.03788424058645234,-0.22070625935639798,-0.005994057523000973,0.3805768290610537,0.7836602069447632,0.13636114915695652
1575515_2017-05-04_2017-09-11,-0.3571871355048474,0.8540017709656713,0.03843790535972906,-0.22070625935639865,-0.0051483981290556535,0.4577465782817539,0.8438405316100615,0.11306507392825506
1575515_2017-03-06_2017-07-12,1.1433850378159787,1.3129556897129884,0.038468119800478665,-0.1569020800738936,0.00805763937583226,0.24454360633090272,0.1254948666428655,0.828596476075669
1575515_2017-02-23_2017-06-30,0.6086530907240124,1.1850497161958804,0.038509897468229935,-0.1569020800738936,0.0052728419490486456,0.44486909887739134,0.0894675323230005,0.8758077334538493
1575515_2017-01-30_2017-06-07,1.094921979011755,1.3022753037809252,0.033755201005940705,-0.0968238346657102,0.008280213177299212,0.20828891232121277,-0.25487834106343465,0.6534477009538311
1575515_2016-11-16_2017-03-28,0.13665973156865596,1.0468103950233547,0.0354126290029238,-0.19091333547381073,0.003196857174386558,0.6153570057712049,-0.02846174017050914,0.958512657548506
1575515_2016-11-10_2017-03-22,0.22955367247578806,1.0765957857424295,0.036101243073219436,-0.20906242993980861,0.003720498954462803,0.5589110781242497,-0.09233478590393178,0.8614872709259399
1575515_2016-11-03_2017-03-15,-0.16076121401151322,0.9393258339209364,0.029250585378479486,-0.20906242993980861,-0.004449947574856394,0.3748031119051558,0.39127793266759764,0.2887035255245133
1575515_2016-09-07_2017-01-13,0.0345223026036503,1.0121951101319335,0.03271374242497595,-0.16171908143035196,0.00023048953032112074,0.9683977079021318,0.12718311976575697,0.7014781748036283
1575515_2016-08-09_2016-12-14,-0.24165929273677256,0.9059295326953385,0.03960796664674859,-0.17368877367898117,-0.004006460746782903,0.5896464984607124,0.13885304455637232,0.7425923940135053
1575515_2016-08-08_2016-12-13,-0.2624484596441087,0.8969804774571227,0.03959350757715276,-0.17368877367898106,-0.004619784582217457,0.534079846590991,0.16643761972033283,0.695782506529702
1575515_2016-08-04_2016-12-09,-0.21908927417456248,0.9154683891256994,0.039002882752744716,-0.17368877367898128,-0.004146921827479222,0.5778096348131325,0.15239334587748737,0.7184116941604777
1575515_2016-05-25_2016-09-30,-0.4091984524601935,0.8286516675485247,0.033063552898092353,-0.24271079791580408,-0.006786553743710955,0.25671640720115096,0.5263777601587752,0.08709061427596242
1575515_2016-05-16_2016-09-21,-0.42786500155099116,0.8192044953656561,0.03325816206219902,-0.2427107979158042,-0.0070324848026182,0.24347585775665082,0.5607597709122718,0.07256621439328134
1575515_2016-05-05_2016-09-12,-0.5359074185074506,0.7602041282271297,0.033492003362459215,-0.27317068981250403,-0.009040924154570473,0.1380768978207112,0.4767736147400566,0.12576885443595354
1575515_2016-05-04_2016-09-09,-0.6078037669089489,0.7158510219954634,0.03546037927328199,-0.2907231310612587,-0.01100115250263578,0.08713183141589506,0.4899389578735285,0.14836615947663717
1575515_2016-03-25_2016-08-02,-0.4818517504436899,0.7907137634168676,0.02972054062703417,-0.26034891625662604,-0.006509761525981594,0.23036738178714505,0.21818062422889123,0.4293477768747159
1575515_2016-03-14_2016-07-20,-0.4394190536713105,0.8132573103759962,0.02954209649946531,-0.27327728271484353,-0.00849456826771633,0.09302631935980964,0.7189600510970435,0.006484408883580988
1575515_2016-02-25_2016-07-01,-0.4091923355342114,0.8286547316569791,0.029731957330582703,-0.27327728271484353,-0.008087876051214637,0.10669736918881928,0.6123100807498156,0.009026037825912547
1575515_2016-02-19_2016-06-27,-0.3097132645216437,0.8760129891367683,0.033245927195288884,-0.2732772827148433,-0.005493437447470106,0.3335786611420195,0.7001867886286677,0.010139171189722684
1575515_2015-11-18_2016-03-30,0.6188556130553393,1.1877285175662051,0.03875994398471576,-0.19014081719073972,0.00678049801612568,0.28513703737641827,0.8273032041518035,7.562376956818425e-05
1575515_2015-11-05_2016-03-16,0.8133896164394316,1.236853489846999,0.04034574257244601,-0.19014081719073972,0.00943094091680785,0.15491089033142552,0.8663386016706845,4.112119355811982e-05
1575515_2015-08-13_2015-12-18,0.5975394399822833,1.1821192286010662,0.0490588747394754,-0.16785267188492847,0.007652091424236618,0.36368117166154434,0.8006019198064993,0.0013238075870731115
1575515_2015-08-10_2015-12-15,0.6437540478476418,1.1942206705626803,0.04872506868137062,-0.16785267188492903,0.007680834804371095,0.3616303410878058,0.7803258929128096,0.002034156896805111
1575515_2015-08-06_2015-12-11,0.25558325183721076,1.0846808413241777,0.05306079665747045,-0.1678526718849288,0.005234189701637693,0.5662723120292279,0.8465432698456135,0.0019989495134071955
1575515_2015-05-11_2015-09-16,-0.3471622644121558,0.8587347107014184,0.037928112661147824,-0.35686143330929665,-0.002754433921136057,0.6716789658111559,0.7684963266234855,0.0009823752083368484
1575515_2015-05-07_2015-09-14,-0.5832492468121204,0.7315458805435262,0.04043834803260771,-0.35686143330929687,-0.00787377380032761,0.27634993432593724,0.5964445933824449,0.02024939300324458
1575515_2015-05-05_2015-09-10,-0.5984279702916353,0.7219164673902029,0.04069186012143121,-0.36928523858899187,-0.008340899004698032,0.25215157939776495,0.5881526932768719,0.02296781307456834
1575515_2015-04-17_2015-08-24,-0.7685888458589122,0.5929176637335231,0.039133399186692286,-0.42246458696677935,-0.013283161010000488,0.0610845333585306,0.561150543975135,0.060249812657112524
1575515_2015-03-03_2015-07-09,-0.5353616021829835,0.7605233187475778,0.031855519117438266,-0.26500981051469474,-0.008563645521960317,0.13273917517261727,0.17485454084277902,0.559369967280978
1575515_2015-02-25_2015-07-02,-0.614013745307368,0.711782138310082,0.032561505056898636,-0.29037477523472743,-0.01076598437255405,0.06542808235933179,0.12634810628191442,0.6909099040382958
1575515_2015-02-17_2015-06-24,-0.582482717472508,0.7320261437908488,0.032249392726520214,-0.28810458713107756,-0.010170138891783087,0.0823506427030283,0.019781888348969073,0.9528697227524667
1575515_2014-11-12_2015-03-24,0.3127318468794025,1.1020612237353546,0.02193908395443595,-0.1396560828864697,0.002926348095422915,0.465252894257733,0.2845755648881708,0.09054886359478082
1575515_2014-11-07_2015-03-19,0.21267245263544465,1.071293320729992,0.02347808871507649,-0.11516419647300336,0.0024344130057416535,0.5749476282099042,0.2622607108799246,0.14813479186617484
1575515_2014-11-06_2015-03-18,0.32530143443168247,1.1058183949259164,0.023332119402433286,-0.10552368745047003,0.003168366438084158,0.4608217685365079,0.2520730393334037,0.16293661576039645
1575515_2014-08-20_2014-12-26,0.3088897622754905,1.1009081751157788,0.027892995216880736,-0.12960609857163174,0.001579526339597459,0.7290532982533815,0.6340459873424162,0.002039853327174349
1575515_2014-08-18_2014-12-23,0.3256498229498159,1.1059222047014403,0.027929394338266925,-0.1296060985716313,0.0020507095129016495,0.6526415999399259,0.6398165021419032,0.0018214011728397569
1575515_2014-08-13_2014-12-18,0.19283103711367766,1.0650000254313179,0.02807251303515243,-0.1296060985716314,0.00030295196356666665,0.9475083822780045,0.6121554217028958,0.0028849296022416854
1575515_2014-08-07_2014-12-12,0.011960675840882784,1.0042553542180648,0.031289051423853916,-0.15847670568568983,-0.002016060817157661,0.6955303210376917,0.7186285396417849,0.0037463876131709644
1575515_2014-08-06_2014-12-11,-0.12995933642775792,0.9514960341566203,0.031876016295994805,-0.15847670568569028,-0.0037015678893639326,0.47867045091521887,0.8414830989587007,0.0012718009595040884
1575515_2014-05-21_2014-09-26,0.24042380089172943,1.0799854127532524,0.0293772153354281,-0.10416034841750954,0.002404357414963476,0.607030752197617,1.115170253153885,0.0007896960981916051
1575515_2014-05-16_2014-09-23,0.1239639740624956,1.0426195258566684,0.029818679106986795,-0.1041603484175091,0.0009845033807369674,0.8369521806687833,1.0929937498962081,0.00215909624368135
1575515_2014-05-07_2014-09-12,0.383743037304181,1.1229927330712195,0.03086442532808667,-0.10416034841750899,0.0023129292515176036,0.6405934978747689,0.9734219537818591,0.007696739987107497
1575515_2014-04-11_2014-08-19,-0.3433431266936505,0.8605255073034975,0.03731678993211234,-0.24169796653399156,-0.0035241392460050314,0.5654544927334682,0.23648561301955065,0.5693697771713511
1575515_2014-03-12_2014-07-18,-0.39962837867038514,0.833420811856064,0.03781233444889541,-0.31792207197709577,-0.0007930169696146461,0.9019436053641549,0.2473465500931315,0.5535471123015445
1575515_2014-03-06_2014-07-14,-0.46318994953600723,0.8007692190317011,0.03828403684746702,-0.3266666607979021,-0.0022732383097561204,0.7235917151007666,0.2620702733458413,0.546373560623757
1575515_2014-02-27_2014-07-07,-0.32349134452559836,0.8697277796933869,0.03874686588974715,-0.33078493614611193,-0.001165226306720224,0.8616695707257016,0.38014537039669666,0.3838812469224685
1575515_2014-01-13_2014-05-21,-0.5901059533894271,0.7272243838276301,0.04043281711861678,-0.3373706908625441,-0.0070991046675926706,0.3078113836219926,0.6088995361278521,0.08828810839937505
1575515_2013-12-03_2014-04-11,-0.24575841940511167,0.9041775915913316,0.03320524106020713,-0.13777448276585624,-0.003251811786081915,0.5480638578004602,1.153261048835311,5.918619984665368e-05
1575515_2013-12-02_2014-04-10,-0.17846871481925752,0.932198950239272,0.032869630188327705,-0.13777448276585613,-0.0025368845456157363,0.6381187511262577,1.121310728872826,9.428640303676887e-05
1575515_2013-11-26_2014-04-07,-0.1786999943758818,0.9321052149722447,0.031832459763071634,-0.13777448276585602,-0.0027967168035768486,0.5998403756017732,1.0894597516417543,0.0002188375118010495
1575515_2013-11-18_2014-03-28,-0.2589511635300549,0.8984971934861616,0.03062422761460691,-0.15816708449145644,-0.004227209051028025,0.4201758474690981,0.9664400538840491,0.0009298383863700008
1575515_2013-11-07_2014-03-19,-0.4627800420573641,0.8009875462996777,0.02940853413134601,-0.2574066381953879,-0.008507783034069849,0.09696306405098905,0.7772013649023355,0.004797614327511963
1575515_2013-09-10_2014-01-16,0.10019331765579054,1.0346902534402516,0.03548906804774828,-0.2667481597639634,-0.0037862716770226124,0.5109555723426937,1.2569540862590323,0.0001929090471805051
1575515_2013-08-22_2013-12-30,-0.04010376706311203,0.9854884329858331,0.03509290496722377,-0.26674815976396327,-0.00470269692979064,0.4308869007565932,1.0807464289607704,0.0016061972728841447
1010744_1998-03-10_1998-07-16,0.49427617175560856,1.1542416452442157,0.0434896261836151,-0.16000000000000003,0.00431482636987246,0.5661971235605545,1.598837409862316,0.0015874688284321769
1010744_1997-06-05_1997-10-10,-0.028893989111869578,0.989583333333333,0.03645860319884625,-0.2206572769953048,-0.013194596241438705,0.11107967090898055,1.6831247207245403,0.016966706160823797
885639_2019-08-20_2019-12-26,0.4453410119619374,1.1405970902054343,0.049009086313409674,-0.22241033847495284,-0.003382441334687347,0.6408128625635016,1.471036669498464,0.0002249652505531794
885639_2019-07-25_2019-11-29,-0.20831179279358514,0.9199608556806673,0.05689724751419672,-0.20446854192047415,-0.002282702156956362,0.7687825206198564,1.6177702216732859,1.068806541576527e-06
885639_2019-07-15_2019-11-18,0.61054069909356,1.185546153385684,0.04510538957100577,-0.17805421544582645,0.0028115245807547318,0.6056015745243274,1.5447511339185938,1.598480623362466e-10
885639_2019-05-21_2019-09-26,-0.274841307383231,0.8915683918135969,0.04271493449980501,-0.1972801589680795,-0.002809176800273372,0.6064998249776679,1.3934814750667437,4.4575114297659925e-09
885639_2019-05-15_2019-09-20,-0.5305726336903086,0.763313602086335,0.047777722437988536,-0.3106508935491571,-0.007808186914355253,0.2561286926816178,1.2911376761630553,5.63575299572732e-06
885639_2019-04-23_2019-08-28,-0.7462631678165934,0.6127450707876989,0.04580912183478576,-0.4134870364483485,-0.0085257398106654,0.22437554762878445,1.2786942973838706,4.079489164132545e-06
885639_2019-03-05_2019-07-11,-0.6678383824090542,0.6746109308374495,0.040246178008191906,-0.390832041636196,-0.008656124828901546,0.21836955109312872,0.6324133661092719,0.07812481903070154
885639_2019-02-01_2019-06-11,-0.6029565112459551,0.7189983356960933,0.042706155115013945,-0.3647323975836202,-0.007994081899970418,0.29425289596959925,0.6625614350505782,0.09584197802725945
885639_2019-01-10_2019-05-20,-0.1453598953884061,0.945446332759695,0.03639774344856888,-0.16653422032958598,-0.0026591550304926326,0.6709329845469661,0.9709480310560505,0.006179296917634299
885639_2018-12-20_2019-05-01,0.5271538702401224,1.1632483027555387,0.04109491531865575,-0.08953316088958607,-0.00012955408733050788,0.9845708157616948,1.0461035068041942,0.00011135095665025354
885639_2018-11-20_2019-04-02,0.30458005848094327,1.0996121970881625,0.03883060581967428,-0.14087356016418684,0.001356107913327298,0.8213642124124876,1.0658383502043114,8.842481799429156e-07
885639_2018-08-21_2018-12-28,-0.4433385654204204,0.8112219455641734,0.04224599944897622,-0.2760511966293422,0.0005635200728593137,0.935900465800167,1.0335682193755176,6.6931874852105715e-06
885639_2018-05-22_2018-09-27,0.7974714352737968,1.2329649002539427,0.03258507776151058,-0.11733915318201327,0.008223492679504174,0.15513327689583195,0.5832938123064291,0.14020515649455176
885639_2018-05-16_2018-09-21,0.5816066247364178,1.1778950544894178,0.035346117095666235,-0.11733915318201349,0.004944913074783397,0.4196898362543141,0.7978973550747914,0.06192959104589783
885639_2018-05-11_2018-09-18,1.183134831185947,1.321600516007004,0.035278884813721614,-0.11733915318201327,0.008236300780795736,0.17235056762986828,0.8965273426178398,0.03380281190199755
885639_2018-05-04_2018-09-11,0.9865908440803381,1.2778129826181608,0.035966262776184255,-0.11733915318201293,0.006795439422040861,0.2810788389600698,0.7418434731444765,0.08353505927389929
885639_2018-04-16_2018-08-21,1.0493649479550284,1.2920895334711884,0.03566712938186218,-0.11733915318201338,0.00555008237869381,0.3676434036844276,0.9474696583030535,0.018662717478179686
885639_2018-04-10_2018-08-15,0.5480902924690652,1.1689189205389678,0.03549604912874909,-0.11733915318201371,0.002964463547016738,0.628787323228532,0.9553356037130463,0.0165872286537684
885639_2018-04-02_2018-08-07,0.5381810559991214,1.1662411952490808,0.03486355742446668,-0.12748471270559358,0.0012736370262103058,0.8334574077975747,0.9874001408120087,0.004131392256028775
885639_2018-03-16_2018-07-24,0.4927103088300844,1.153809521708998,0.0353968948401673,-0.12748471270559314,0.002354545294491972,0.6903306322296034,0.9914656989744155,0.00013313274414979574
885639_2018-03-01_2018-07-09,0.41655056816613323,1.1324302399775887,0.03804064630675123,-0.12748471270559303,-0.0020514386250889416,0.7503773652889242,1.032605056543372,0.00010235492947670015
885639_2018-01-08_2018-05-16,0.4156099426366109,1.1321616246292399,0.037811395733320416,-0.15182333989456165,0.003362574173560784,0.5420699619870184,1.2673248384500821,2.8687497243405523e-10
885639_2017-11-09_2018-03-21,2.400379772724122,1.5482148290826552,0.040139948634865814,-0.12334739870130706,0.011485774424244921,0.05941843258169139,1.3911224795906971,6.917285295207738e-08
885639_2017-11-08_2018-03-20,2.5545928419986277,1.5729345972553304,0.040091990361288514,-0.12334739870130706,0.01257515274590637,0.037743091212058384,1.3898202351717108,5.519908748452209e-08
885639_2017-11-03_2018-03-15,1.9019261564906391,1.4630026996040628,0.040912655406775765,-0.12334739870130718,0.010994760837057527,0.07009287661847745,1.4296128120810254,3.7977449121751276e-08
885639_2017-09-29_2018-02-07,1.455693347898933,1.3783131668303688,0.036522757133721204,-0.1117245712165118,0.011404737027261413,0.03668058871944146,1.2215767148372216,3.361495863996351e-05
885639_2017-09-26_2018-02-02,1.4229988501282276,1.371731156100592,0.035700220259598764,-0.12192493541809724,0.008882768218817505,0.11854166663400251,1.2400440216097857,0.003498364909519276
885639_2017-08-10_2017-12-15,1.0846893624284006,1.299999961370155,0.029850642444352878,-0.12192493541809724,0.005702596407020755,0.2445486449618032,0.7669151423080687,0.06767857302926615
885639_2017-07-14_2017-11-17,0.39592543459221985,1.1265137766985802,0.030325463005138553,-0.13334888195159877,0.002416645025647979,0.6383330462683235,0.9911260125866197,0.03155276970814141
885639_2017-06-27_2017-11-01,0.2757196744130115,1.0908617988110183,0.02918942896864383,-0.13334888195159844,-0.0008356459601714938,0.8634833212873259,1.438854965411827,0.0006884156732281382
885639_2017-05-11_2017-09-18,0.6974887655598967,1.2080193642082226,0.03366738765187674,-0.13334888195159877,0.005071242694177469,0.3566946338017566,1.4291172296723946,0.0010391176852933177
885639_2017-05-10_2017-09-15,0.37102541733330785,1.119295669883362,0.036531650802848564,-0.133348881951599,0.003151982990006408,0.5992293071813494,1.471913296986684,0.0019006352045801513
885639_2017-04-18_2017-08-23,-0.0391565988698277,0.9858356161261385,0.037081807103202996,-0.13346415237301612,-0.00023448781452661827,0.970142477962343,1.3891812134542216,0.005309945806442576
885639_2017-02-23_2017-06-30,-0.14586781674379534,0.9452456199750271,0.039079176421785704,-0.19342317980403967,-0.00025649661350368724,0.9701458176282683,0.5082589421245083,0.3740323384303872
885639_2017-01-04_2017-05-12,-0.6266751153624188,0.7033539114727023,0.049169435946139595,-0.2966460885272977,-0.008728020691342486,0.34822533313529935,0.4006068777665626,0.6653399003234128
885639_2016-12-15_2017-04-26,-0.6149347476932557,0.711175106618627,0.04985749412702131,-0.3267950323401485,-0.009783609919028158,0.26941195778169713,0.43014617633667196,0.6108462497198903
885639_2016-11-10_2017-03-22,-0.5692333858708037,0.740239329774845,0.049649011089054215,-0.36664985367044844,-0.008728749769503219,0.3090249995187554,0.5044711055758744,0.4808988706408678
885639_2016-11-09_2017-03-21,-0.419164006469954,0.8236323580145894,0.053843788228764164,-0.3666498536704481,-0.0057524769610067805,0.5201645535446442,0.2153709740657313,0.7726079647286438
885639_2016-08-11_2016-12-16,0.5052992499551212,1.1572754238272076,0.03716163579109632,-0.1394918538273241,-0.00400101794364871,0.49814686148873166,0.5241790370097434,0.12178859548146714
885639_2016-08-10_2016-12-15,1.88987895208419,1.460830661340532,0.04421169772775708,-0.07942715965004188,0.004207287913900348,0.5790087018718924,0.66198501667728,0.12483762979344852
885639_2016-05-12_2016-09-19,0.8397426212847228,1.2432432109786884,0.042697194657841955,-0.09593708259564182,0.003816919210884784,0.6030432985555393,0.8477958559991452,0.024794116180366955
885639_2016-05-11_2016-09-16,0.34051691634912995,1.110335926965994,0.04575221150890436,-0.1087855039141069,-8.168316233647666e-05,0.991628609081344,0.782215188425845,0.05186423646516185
885639_2016-02-25_2016-07-01,-0.43920059210903284,0.81337048583241,0.03373310821687092,-0.30266877644778456,-0.008934681341216333,0.11307125422867946,0.6303757587422141,0.01655422042554378
